access_id,timestamp,user_id,username,department,data_asset,data_sensitivity,data_category,query_type,rowcount,access_method,destination,status,source_ip,bytes_transferred,session_duration_min,client_application,authentication_method,is_vpn,geo_location,time_classification,anomaly_marker
ACC-000117,2025-05-21 16:16:41,USR-0076,lena.kim,Marketing,Board_Materials,restricted,Financial,EXPORT,78,BI_Tool,internal_server,success,10.80.134.88,15834,25.2,Tableau,SSO,True,London,business_hours,PRIVILEGE_ESCALATION
ACC-000118,2025-05-22 11:11:18,USR-0055,aisha.rossi,Sales,Sales_Pipeline,medium,Operational,SELECT,157,BI_Tool,shared_drive,success,10.130.236.221,15857,9.0,Excel,MFA,False,Sydney,business_hours,
ACC-000119,2025-05-22 15:49:03,USR-0016,hugo.lopez,Marketing,Revenue_Dashboard,medium,Financial,SELECT,2479,Web_Portal,internal_server,success,10.4.78.251,433825,3.5,Python_Script,API_Key,False,Tokyo,business_hours,
ACC-000120,2025-05-22 17:08:58,USR-0088,wei.zhang,HR,Benefits_DB,high,HR,INSERT,1136,Direct_Download,local_workstation,success,10.3.199.133,426000,1,Power_BI,Password_Only,False,New_York,business_hours,
ACC-000121,2025-05-22 23:12:13,USR-0032,victor.menon,Support,Financial_Reports,high,Financial,EXPORT,32038,BI_Tool,cloud_storage,success,10.148.126.178,3267876,15.0,API_Client,SSO,True,Sydney,night,EXFILTRATION_RISK
ACC-000122,2025-05-23 08:21:48,USR-0044,jack.chen,Sales,Budget_DB,medium,Financial,EXPORT,63,SQL_Client,shared_drive,success,10.81.160.128,25641,4.0,SSMS,Password_Only,False,Tokyo,business_hours,
ACC-000123,2025-05-23 09:44:19,USR-0039,patrick.zhang,Support,Customer_Vault,high,PII,UPDATE,71,SQL_Client,shared_drive,success,10.121.51.10,18460,21.1,SSMS,SSO,False,Sydney,business_hours,
ACC-000124,2025-05-23 10:43:19,USR-0075,tatiana.burke,Engineering,PROD_DB,high,Technical,INSERT,7197,SQL_Client,local_workstation,success,185.134.170.155,2749254,1,Custom_ETL,API_Key,False,Sydney,business_hours,DEVICE_ANOMALY
ACC-000125,2025-05-23 11:08:31,USR-0005,simran.anderson,Sales,Sales_Pipeline,medium,Operational,SELECT,1232,BI_Tool,local_workstation,success,10.91.247.138,341264,2.0,SSMS,Biometric,False,Singapore,business_hours,
ACC-000126,2025-05-23 13:15:46,USR-0047,shreya.young,Engineering,PROD_DB,high,Technical,SELECT,74,API,internal_report,success,10.102.6.192,17982,2.6,SSMS,API_Key,True,Singapore,business_hours,
ACC-000127,2025-05-23 13:22:16,USR-0018,dean.bernard,Engineering,Code_Repository,medium,Technical,EXPORT,1345,Web_Portal,local_workstation,success,10.94.12.251,256895,1,SSMS,Certificate,False,Singapore,business_hours,
ACC-000128,2025-05-23 18:04:35,USR-0073,evan.patel,Finance,GL_Ledger,high,Financial,SELECT,1531,CLI,shared_drive,success,10.211.61.36,613931,27.2,Tableau,API_Key,False,London,after_hours,
ACC-000129,2025-05-23 22:18:35,USR-0034,shreya.kumar,IT,SIEM_Dashboard,medium,Technical,DELETE,4503,BI_Tool,internal_report,success,10.37.63.248,486324,21.2,Python_Script,SSO,False,New_York,night,
ACC-000130,2025-05-24 03:11:42,USR-0009,blake.garcia,Legal,Admin_Console,medium,Technical,SELECT,23,SQL_Client,local_workstation,success,10.158.247.84,10235,19.9,Power_BI,MFA,False,London,weekend,PRIVILEGE_ESCALATION
ACC-000131,2025-05-24 04:50:09,USR-0031,divya.becker,Support,GL_Ledger,high,Financial,EXPORT,22469,Direct_Download,local_workstation,success,10.143.192.141,2494059,16.9,Custom_ETL,Certificate,True,Singapore,weekend,BULK_EXPORT
ACC-000132,2025-05-25 07:51:01,USR-0026,isha.lee,Executive,Executive_Dashboard,high,Financial,SELECT,715,BI_Tool,internal_report,success,10.8.21.118,155155,42.6,SSMS,MFA,True,Toronto,weekend,STALE_ACCOUNT_ACCESS
ACC-000133,2025-05-26 05:59:40,USR-0073,evan.patel,Finance,AP_System,high,Financial,INSERT,1348,API,local_workstation,success,10.19.4.239,430012,2.5,Tableau,SSO,False,Singapore,night,AFTER_HOURS_RESTRICTED
ACC-000134,2025-05-26 08:11:25,USR-0037,haruto.nair,Operations,Supply_Chain_DB,medium,Operational,SELECT,386,BI_Tool,shared_drive,success,10.129.195.123,143206,8.5,Jupyter_Notebook,SSO,False,Mumbai,business_hours,
ACC-000135,2025-05-26 18:29:19,USR-0006,liam.sanchez,Engineering,PROD_DB,high,Technical,DELETE,0,SQL_Client,internal_server,failure,10.26.139.151,0,0.1,Power_BI,SSO,False,Singapore,after_hours,FAILED_AUTH_BURST
ACC-000136,2025-05-26 18:32:45,USR-0083,shreya.martin,Finance,Infrastructure_DB,high,Technical,UPDATE,934,API,internal_server,success,10.177.47.81,106476,25.9,SSMS,MFA,False,Mumbai,after_hours,CROSS_DEPT_ACCESS
ACC-000137,2025-05-26 20:19:34,USR-0063,amara.chen,Engineering,Lead_Database,medium,PII,INSERT,541,SQL_Client,local_workstation,success,10.196.172.208,220187,5.7,SSMS,Certificate,False,Mumbai,after_hours,
ACC-000138,2025-05-27 05:44:09,USR-0029,marcus.harris,Engineering,Customer_Vault,high,PII,UPDATE,1592,API,internal_report,success,10.192.28.197,474416,19.3,Python_Script,SSO,False,Sydney,night,AFTER_HOURS_RESTRICTED
ACC-000139,2025-05-27 10:48:22,USR-0021,rhea.pillai,Legal,HR_Database,high,HR,SELECT,977,Direct_Download,shared_drive,success,10.72.13.246,290169,1,Power_BI,Biometric,False,Singapore,business_hours,
ACC-000140,2025-05-27 13:24:23,USR-0038,nisha.rodriguez,Marketing,Marketing_Analytics,low,Operational,EXPORT,159,BI_Tool,internal_server,success,10.243.242.151,18285,12.1,Tableau,MFA,False,New_York,business_hours,
ACC-000141,2025-05-27 18:59:39,USR-0011,grace.quinn,Finance,AP_System,high,Financial,INSERT,2096,SQL_Client,local_workstation,success,10.79.58.87,626704,3.8,Tableau,Certificate,False,Singapore,after_hours,
ACC-000142,2025-05-27 22:10:44,USR-0081,rahul.davis,HR,Payroll_System,restricted,PII,SELECT,0,BI_Tool,internal_report,failure,10.192.19.84,0,0.7,SSMS,Password_Only,False,Tokyo,night,FAILED_AUTH_BURST
ACC-000143,2025-05-28 01:47:21,USR-0008,austin.hernandez,Finance,Benefits_DB,high,HR,SELECT,1455,Web_Portal,local_workstation,success,10.168.239.227,445230,14.3,Tableau,MFA,True,Tokyo,night,AFTER_HOURS_RESTRICTED
ACC-000144,2025-05-28 05:47:54,USR-0065,chase.meyer,HR,Merger_Documents,restricted,Financial,BULK_DOWNLOAD,355564,CLI,local_workstation,success,10.87.254.71,82490848,11.0,API_Client,SSO,False,Sydney,night,BULK_EXPORT
ACC-000145,2025-05-28 08:25:12,USR-0066,finn.kumar,IT,Infrastructure_DB,high,Technical,SELECT,180,SQL_Client,shared_drive,success,10.225.70.244,83880,17.7,Power_BI,MFA,False,Sydney,business_hours,
ACC-000146,2025-05-28 13:29:20,USR-0002,neha.hernandez,Engineering,Backup_System,high,Technical,SELECT,3424,BI_Tool,internal_report,success,10.57.189.55,1232640,34.9,SSMS,Password_Only,False,Toronto,business_hours,
ACC-000147,2025-05-28 17:42:26,USR-0074,riya.petit,Marketing,CRM_Database,high,PII,EXPORT,13266,SQL_Client,personal_device,success,10.204.234.119,4497174,31.8,Custom_ETL,SSO,False,Tokyo,business_hours,EXFILTRATION_RISK
ACC-000148,2025-05-29 12:53:15,USR-0052,dean.lopez,Legal,Contract_Repository,high,Legal,SELECT,429,BI_Tool,internal_server,success,10.162.38.87,182754,13.6,Excel,MFA,False,Toronto,business_hours,
ACC-000149,2025-05-29 15:51:21,USR-0064,robert.park,IT,Admin_Console,medium,Technical,BULK_DOWNLOAD,57,BI_Tool,local_workstation,success,10.194.125.198,14022,21.0,Tableau,Certificate,False,Mumbai,business_hours,
ACC-000150,2025-05-30 07:47:24,USR-0000,kiara.jackson,Finance,Benefits_DB,high,HR,EXPORT,9486,Direct_Download,internal_server,success,10.26.213.123,853740,25.7,Tableau,SSO,False,Singapore,early_morning,BULK_EXPORT
ACC-000151,2025-05-30 19:33:39,USR-0064,robert.park,IT,Network_Logs,medium,Technical,INSERT,55,BI_Tool,shared_drive,success,10.127.152.249,14300,2.2,Power_BI,SSO,False,Tokyo,after_hours,STALE_ACCOUNT_ACCESS
ACC-000152,2025-05-30 19:38:41,USR-0085,emma.smith,Engineering,Customer_Vault,high,PII,SELECT,3181,BI_Tool,shared_drive,success,10.8.228.121,295833,16.3,Python_Script,MFA,False,Sydney,after_hours,
ACC-000153,2025-05-31 09:05:30,USR-0009,blake.garcia,Legal,Board_Materials,restricted,Financial,SELECT,11,API,internal_server,success,10.53.234.93,4862,2.4,SSMS,MFA,False,London,weekend,PRIVILEGE_ESCALATION
ACC-000154,2025-05-31 09:05:51,USR-0083,shreya.martin,Finance,Benefits_DB,high,HR,EXPORT,4945,SQL_Client,usb_drive,success,10.97.228.81,845595,22.4,SSMS,Password_Only,False,Toronto,weekend,EXFILTRATION_RISK
ACC-000155,2025-06-01 00:03:36,USR-0086,dean.robinson,Executive,Backup_System,high,Technical,UPDATE,238,BI_Tool,local_workstation,success,10.35.162.132,50456,16.8,SSMS,SSO,False,Mumbai,weekend,AFTER_HOURS_RESTRICTED
ACC-000156,2025-06-01 00:11:53,USR-0090,wade.das,Sales,Payroll_System,restricted,PII,BULK_DOWNLOAD,3758,CLI,cloud_storage,success,10.164.74.181,1608424,19.4,SSMS,API_Key,False,Tor_Exit_Node,weekend,NIGHT_BULK_CRITICAL
ACC-000157,2025-06-02 03:49:56,USR-0026,isha.lee,Executive,GL_Ledger,high,Financial,SELECT,1145,API,internal_server,success,10.73.66.203,158010,14.9,SSMS,MFA,True,New_York,night,AFTER_HOURS_RESTRICTED
ACC-000158,2025-06-02 22:32:01,USR-0062,catherine.pillai,IT,Infrastructure_DB,high,Technical,SELECT,8956,Web_Portal,external_email,success,10.43.31.108,1289664,14.8,SSMS,SSO,False,Frankfurt,night,PRE_RESIGNATION_DOWNLOAD
ACC-000159,2025-06-03 00:28:57,USR-0083,shreya.martin,Finance,Customer_Vault,high,PII,EXPORT,460,BI_Tool,shared_drive,success,10.189.37.126,182160,11.6,Tableau,MFA,False,Mumbai,night,CROSS_DEPT_ACCESS
ACC-000160,2025-06-03 18:44:38,USR-0027,nathan.park,Marketing,Social_Media_DB,low,Operational,EXPORT,732,SQL_Client,internal_report,success,10.12.122.177,152256,1,Python_Script,MFA,False,Singapore,after_hours,
ACC-000161,2025-06-03 18:47:34,USR-0068,nathan.colombo,Legal,Contract_Repository,high,Legal,UPDATE,66,API,local_workstation,success,10.238.169.141,10494,13.1,SSMS,MFA,False,Sydney,after_hours,
ACC-000162,2025-06-04 01:00:41,USR-0061,simran.brown,Legal,AR_System,high,Financial,EXPORT,1601,SQL_Client,local_workstation,success,10.43.204.71,603577,34.8,Python_Script,MFA,True,New_York,night,AFTER_HOURS_RESTRICTED
ACC-000163,2025-06-04 05:20:12,USR-0003,aria.sharma,IT,Legal_Documents,high,Legal,EXPORT,1034,Direct_Download,local_workstation,success,10.130.85.166,481844,7.8,Custom_ETL,SSO,True,Frankfurt,night,CROSS_DEPT_ACCESS
ACC-000164,2025-06-04 07:57:30,USR-0015,uma.johnson,Legal,Merger_Documents,restricted,Financial,UPDATE,892,Web_Portal,internal_server,success,10.179.48.65,372856,10.9,Custom_ETL,Certificate,False,Frankfurt,early_morning,CROSS_DEPT_ACCESS
ACC-000165,2025-06-04 09:36:11,USR-0078,nathan.rodriguez,IT,Admin_Console,medium,Technical,SELECT,191,SQL_Client,internal_report,success,10.21.100.83,38009,30.7,SSMS,API_Key,True,Singapore,business_hours,
ACC-000166,2025-06-04 11:22:05,USR-0040,leela.murphy,Executive,Executive_Dashboard,high,Financial,SELECT,1223,API,internal_server,success,10.156.250.51,174889,1,Power_BI,Certificate,False,Mumbai,business_hours,
ACC-000167,2025-06-04 11:46:34,USR-0055,aisha.rossi,Sales,Sales_Pipeline,medium,Operational,SELECT,68,BI_Tool,local_workstation,success,10.132.145.222,7140,25.3,SAP_GUI,API_Key,False,New_York,business_hours,
ACC-000168,2025-06-04 12:12:37,USR-0098,xiulan.jones,Sales,CRM_Database,high,PII,SELECT,1808,API,local_workstation,success,10.45.55.249,551440,26.6,Power_BI,MFA,False,Frankfurt,business_hours,STALE_ACCOUNT_ACCESS
ACC-000169,2025-06-04 14:11:11,USR-0059,riya.verma,HR,Payroll_System,restricted,PII,INSERT,1582,CLI,shared_drive,success,10.79.251.59,300580,1,Power_BI,Password_Only,True,New_York,business_hours,
ACC-000170,2025-06-04 19:56:35,USR-0091,maria.bernard,Engineering,Financial_Reports,high,Financial,BULK_DOWNLOAD,20931,SQL_Client,internal_server,success,10.28.168.215,7535160,5.6,Python_Script,MFA,True,Mumbai,after_hours,BULK_EXPORT
ACC-000171,2025-06-04 21:01:31,USR-0062,catherine.pillai,IT,Network_Logs,medium,Technical,BULK_DOWNLOAD,253,Web_Portal,internal_report,success,10.215.214.211,118151,13.7,Jupyter_Notebook,API_Key,False,Tokyo,after_hours,
ACC-000172,2025-06-05 09:12:56,USR-0020,andrew.quinn,HR,Benefits_DB,high,HR,BULK_DOWNLOAD,1060,CLI,local_workstation,success,10.181.23.247,427180,23.4,Custom_ETL,Password_Only,False,London,business_hours,
ACC-000173,2025-06-05 10:59:17,USR-0022,eric.verma,Finance,GL_Ledger,high,Financial,UPDATE,100,API,internal_server,success,10.74.176.202,32500,21.1,SSMS,SSO,True,Tokyo,business_hours,
ACC-000174,2025-06-05 17:40:49,USR-0095,tara.thompson,Sales,Board_Materials,restricted,Financial,UPDATE,4911,BI_Tool,local_workstation,success,10.205.26.220,540210,14.2,API_Client,MFA,False,Sydney,business_hours,
ACC-000175,2025-06-05 20:34:31,USR-0070,hugo.patel,IT,Board_Materials,restricted,Financial,UPDATE,263,SQL_Client,local_workstation,success,10.150.112.132,99414,24.0,SSMS,MFA,False,Sydney,after_hours,PRIVILEGE_ESCALATION
ACC-000176,2025-06-06 04:51:56,USR-0099,tatiana.o'brien,Engineering,AR_System,high,Financial,SELECT,134228,SQL_Client,shared_drive,success,10.183.250.148,44966380,35.7,Tableau,MFA,False,New_York,night,BULK_EXPORT
ACC-000177,2025-06-06 09:16:40,USR-0098,xiulan.jones,Sales,Revenue_Dashboard,medium,Financial,INSERT,1586,BI_Tool,local_workstation,success,10.139.178.77,559858,18.5,Custom_ETL,SSO,False,Singapore,business_hours,
ACC-000178,2025-06-06 12:57:48,USR-0080,aditi.murphy,Support,Knowledge_Base,low,Operational,SELECT,1957,SQL_Client,internal_server,success,10.147.248.136,661466,1,Power_BI,Biometric,True,London,business_hours,
ACC-000179,2025-06-07 05:45:05,USR-0003,aria.sharma,IT,Merger_Documents,restricted,Financial,UPDATE,998,API,internal_server,success,10.21.177.200,270458,13.8,Tableau,MFA,True,Toronto,weekend,AFTER_HOURS_RESTRICTED
ACC-000180,2025-06-09 12:12:16,USR-0073,evan.patel,Finance,Financial_Reports,high,Financial,EXPORT,1488,API,shared_drive,success,10.125.134.167,162192,14.4,Excel,MFA,False,New_York,business_hours,
ACC-000181,2025-06-09 23:02:31,USR-0038,nisha.rodriguez,Marketing,Contract_Repository,high,Legal,EXPORT,148,SQL_Client,shared_drive,success,10.142.131.143,38776,21.7,API_Client,MFA,False,London,night,AFTER_HOURS_RESTRICTED
ACC-000182,2025-06-10 14:17:40,USR-0038,nisha.rodriguez,Marketing,Campaign_DB,low,Operational,UPDATE,153,API,shared_drive,success,10.8.105.101,43605,11.7,curl,SSO,False,Toronto,business_hours,
ACC-000183,2025-06-11 01:01:13,USR-0021,rhea.pillai,Legal,GL_Ledger,high,Financial,EXPORT,91520,CLI,cloud_storage,success,10.119.107.209,8877440,19.5,Tableau,API_Key,False,Caracas,night,NIGHT_BULK_CRITICAL
ACC-000184,2025-06-11 09:57:57,USR-0092,luke.li,Engineering,Dev_DB,low,Technical,INSERT,59,SQL_Client,shared_drive,success,10.199.144.170,14750,23.2,SAP_GUI,MFA,True,Mumbai,business_hours,
ACC-000185,2025-06-11 15:46:43,USR-0011,grace.quinn,Finance,AP_System,high,Financial,SELECT,4770,SQL_Client,shared_drive,success,10.158.6.54,820440,7.4,Power_BI,API_Key,False,Tokyo,business_hours,
ACC-000186,2025-06-11 18:21:26,USR-0093,jack.rodriguez,Operations,Ops_Dashboard,low,Operational,SELECT,176,SQL_Client,local_workstation,success,10.107.205.212,65296,20.4,Custom_ETL,MFA,False,Singapore,after_hours,
ACC-000187,2025-06-11 22:12:59,USR-0074,riya.petit,Marketing,Executive_Dashboard,high,Financial,SELECT,605,API,internal_report,success,10.97.99.34,204490,6.6,Python_Script,MFA,False,New_York,night,AFTER_HOURS_RESTRICTED
ACC-000188,2025-06-11 22:47:47,USR-0060,aria.zhang,Support,Customer_Vault,high,PII,BULK_DOWNLOAD,611,SQL_Client,internal_server,success,10.142.201.153,224237,22.0,Python_Script,SSO,False,Mumbai,night,
ACC-000189,2025-06-12 03:59:27,USR-0004,benjamin.williams,Engineering,AR_System,high,Financial,SELECT,2305,CLI,local_workstation,success,10.180.153.147,292735,18.7,Tableau,Password_Only,False,London,night,AFTER_HOURS_RESTRICTED
ACC-000190,2025-06-12 06:11:38,USR-0067,wei.jackson,Support,Ticketing_System,low,Operational,SELECT,684,SQL_Client,internal_server,success,10.223.34.101,220248,7.6,Power_BI,API_Key,False,Tokyo,early_morning,
ACC-000191,2025-06-12 09:50:32,USR-0055,aisha.rossi,Sales,Customer_Reports,medium,Operational,EXPORT,62,CLI,local_workstation,success,10.227.107.118,17794,26.0,Python_Script,MFA,False,Tokyo,business_hours,
ACC-000192,2025-06-12 13:00:29,USR-0014,jack.moreau,HR,Infrastructure_DB,high,Technical,UPDATE,192,Web_Portal,local_workstation,success,10.192.41.242,74496,9.9,Tableau,SSO,False,Sydney,business_hours,PRIVILEGE_ESCALATION
ACC-000193,2025-06-12 19:09:39,USR-0080,aditi.murphy,Support,Customer_Vault,high,PII,SELECT,745,Web_Portal,local_workstation,success,10.108.226.29,323330,10.3,SAP_GUI,MFA,True,Tokyo,after_hours,
ACC-000194,2025-06-12 20:19:40,USR-0063,amara.chen,Engineering,Code_Repository,medium,Technical,SELECT,637,SQL_Client,shared_drive,success,10.193.170.36,184093,2.9,Excel,Biometric,False,Toronto,after_hours,
ACC-000195,2025-06-13 15:58:24,USR-0094,riya.dubois,Operations,Inventory_DB,medium,Operational,INSERT,844,Web_Portal,local_workstation,success,10.31.136.118,104656,16.3,SSMS,MFA,False,Mumbai,business_hours,
ACC-000196,2025-06-13 16:43:30,USR-0052,dean.lopez,Legal,Contract_Repository,high,Legal,UPDATE,354,API,internal_server,success,10.207.62.228,129564,1,Tableau,MFA,False,Sydney,business_hours,
ACC-000197,2025-06-13 19:22:29,USR-0066,finn.kumar,IT,Network_Logs,medium,Technical,INSERT,455,API,local_workstation,success,10.9.196.3,114660,21.9,SSMS,MFA,False,Mumbai,after_hours,
ACC-000198,2025-06-13 19:51:51,USR-0076,lena.kim,Marketing,Financial_Reports,high,Financial,SELECT,8193,SQL_Client,internal_server,success,10.134.118.235,2392356,29.6,Python_Script,Certificate,False,Mumbai,after_hours,BULK_EXPORT
ACC-000199,2025-06-14 11:16:31,USR-0072,wei.lewis,Legal,Strategic_Plans,restricted,Operational,SELECT,116717,SQL_Client,shared_drive,success,10.226.89.225,45636347,2.2,SAP_GUI,Certificate,False,Tokyo,weekend,BULK_EXPORT
ACC-000200,2025-06-15 05:23:34,USR-0068,nathan.colombo,Legal,Contract_Repository,high,Legal,SELECT,62,API,shared_drive,success,10.127.56.88,27032,19.3,Tableau,MFA,True,Tokyo,weekend,AFTER_HOURS_RESTRICTED
ACC-000201,2025-06-16 04:51:54,USR-0001,xiulan.iyer,Finance,Benefits_DB,high,HR,SELECT,128,SQL_Client,internal_server,success,10.194.123.77,49280,12.5,API_Client,SSO,False,Mumbai,night,AFTER_HOURS_RESTRICTED
ACC-000202,2025-06-16 15:18:25,USR-0067,wei.jackson,Support,Strategic_Plans,restricted,Operational,SELECT,941,Web_Portal,internal_server,success,10.250.186.254,219253,1,Tableau,Certificate,False,Toronto,business_hours,
ACC-000203,2025-06-16 20:39:05,USR-0002,neha.hernandez,Engineering,Backup_System,high,Technical,SELECT,2497,Direct_Download,internal_server,success,10.97.167.195,1098680,16.9,Power_BI,API_Key,True,Mumbai,after_hours,
ACC-000204,2025-06-16 23:38:06,USR-0033,evan.wilson,Marketing,Merger_Documents,restricted,Financial,SELECT,68,BI_Tool,internal_server,success,10.20.186.84,15844,10.2,Python_Script,MFA,True,Toronto,night,AFTER_HOURS_RESTRICTED
ACC-000205,2025-06-17 01:10:07,USR-0048,gavin.park,Marketing,Merger_Documents,restricted,Financial,EXPORT,214321,SQL_Client,cloud_storage,success,10.26.239.181,85942721,19.7,Excel,MFA,False,Sydney,night,PRE_RESIGNATION_DOWNLOAD
ACC-000206,2025-06-17 01:42:03,USR-0081,rahul.davis,HR,CRM_Database,high,PII,INSERT,2106,SQL_Client,internal_server,success,10.56.152.122,183222,7.7,Power_BI,Certificate,False,Toronto,night,CROSS_DEPT_ACCESS
ACC-000207,2025-06-17 11:29:24,USR-0001,xiulan.iyer,Finance,AP_System,high,Financial,SELECT,264,BI_Tool,local_workstation,success,10.113.163.228,67848,1,Excel,Certificate,False,Frankfurt,business_hours,
ACC-000208,2025-06-18 08:29:34,USR-0006,liam.sanchez,Engineering,PROD_DB,high,Technical,EXPORT,7275,API,cloud_storage,success,10.131.201.149,2000625,5.7,Power_BI,API_Key,False,Sydney,business_hours,PRE_RESIGNATION_DOWNLOAD
ACC-000209,2025-06-18 18:07:58,USR-0076,lena.kim,Marketing,Strategic_Plans,restricted,Operational,UPDATE,138,Web_Portal,shared_drive,success,10.54.157.130,55890,16.8,Jupyter_Notebook,Certificate,False,Sydney,after_hours,PRIVILEGE_ESCALATION
ACC-000210,2025-06-19 08:00:34,USR-0044,jack.chen,Sales,Customer_Reports,medium,Operational,EXPORT,127,SQL_Client,shared_drive,success,10.170.7.24,57531,5.6,Python_Script,MFA,False,Sydney,business_hours,
ACC-000211,2025-06-19 09:06:40,USR-0008,austin.hernandez,Finance,Merger_Documents,restricted,Financial,EXPORT,0,BI_Tool,internal_server,failure,45.27.176.77,0,0.5,SAP_GUI,MFA,True,Caracas,business_hours,FAILED_AUTH_BURST
ACC-000212,2025-06-19 09:33:25,USR-0021,rhea.pillai,Legal,Legal_Documents,high,Legal,SELECT,1644,BI_Tool,internal_report,success,10.217.108.181,558960,1,Tableau,Biometric,False,Tokyo,business_hours,
